date,tmax,tmin,rain,srad,rhum
1981-02-25,30,21.2,0,14.21884840972918,79
1981-02-26,33,21.6,0,12.164882034485956,71
1981-02-27,30.2,22.4,9.6,11.643555013131865,78
1981-02-28,30,22.4,4.8,10.67996053645857,83
1981-03-01,31.4,22.2,9,21.93532053398151,83
1981-03-02,25,22.6,27.9,10.148418125628703,93
1981-03-03,28.6,20.6,0,10.376426064862885,83
1981-03-04,32,20.4,0,11.643555013131865,73
1981-03-05,30.6,22,0.9,14.576408946758342,83
1981-03-06,32.5,22.2,0.7,11.094283004099074,77
1981-03-07,31.6,23.4,55.3,19.763964021213912,78
1981-03-08,32,27,0.2,21.573216904507696,77.70588235294117
1981-03-09,33.4,23.2,0,12.943058904843046,73
1981-03-10,32,21.8,0,12.943058904843046,78
1981-03-11,31.8,22,4.4,23.86021489445741,80
1981-03-12,32.2,21.6,0,24.163187339851802,66
1981-03-13,32,22.2,0,24.421068742076944,66
1981-03-14,34,22.4,0,21.65153769158418,78.07299843014127
1981-03-15,33,24,0,13.855941496149903,67
1981-03-16,32,24.8,0,17.2569986453491,68
1981-03-17,33,23.4,0,14.832621486020045,71
1981-03-18,32.6,22,0,14.832621486020045,65
1981-03-19,33,22.8,0,10.566215431038088,67
1981-03-20,33.2,23.8,0,13.04434507189577,64
1981-03-21,35,23,0,10.774457627559846,55
1981-03-22,33.5,23,0,10.376426064862885,61
1981-03-23,33,19.2,0,14.449496849973366,65
1981-03-24,34.4,20.2,0,12.3989490161843,58
1981-03-25,35,20.4,0,12.3989490161843,84.28125
1981-03-26,32.6,16,0,18.104224395517782,68
1981-03-27,33.2,23,0,23.08472179181271,60
